"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Protein Groups"
"False"	"High"	"IsMasterProtein"	"Q08921"	"Target of rapamycin complex 1 subunit TCO89 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCO89 PE=1 SV=1"	"0.000"	"30.541"	"11"	"6"	"12"	"6"	"799"	"88.8"	"8.07"	"31.71"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"Q12361"	"G protein-coupled receptor GPR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPR1 PE=1 SV=1"	"0.000"	"30.493"	"5"	"4"	"10"	"4"	"961"	"110.6"	"7.09"	"24.22"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P48353"	"Protein HLJ1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HLJ1 PE=1 SV=1"	"0.000"	"30.469"	"23"	"4"	"12"	"4"	"224"	"25.0"	"9.25"	"43.19"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q03213"	"High-osmolarity-induced transcription protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOT1 PE=1 SV=1"	"0.000"	"30.385"	"7"	"3"	"7"	"3"	"719"	"79.4"	"8.00"	"27.40"	"3"	"1"
"False"	"High"	"None"	"Q12392"	"Transposon Ty2-DR1 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-DR1 PE=3 SV=1"	"0.000"	"30.384"	"19"	"6"	"25"	"1"	"438"	"49.7"	"7.68"	"66.97"	"6"	"1"
"False"	"High"	"None"	"P0C2J4"	"Transposon Ty2-LR1 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-LR1 PE=3 SV=1"	"0.000"	"30.384"	"19"	"6"	"25"	"1"	"438"	"49.7"	"7.72"	"66.97"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P40015"	"Inositol phosphosphingolipids phospholipase C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ISC1 PE=1 SV=1"	"0.000"	"30.358"	"23"	"7"	"15"	"7"	"477"	"53.9"	"7.53"	"31.52"	"7"	"1"
"False"	"High"	"None"	"Q3E7X8"	"Y' element ATP-dependent helicase YEL077C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YEL077C PE=2 SV=1"	"0.000"	"30.352"	"6"	"6"	"13"	"1"	"1277"	"143.0"	"7.17"	"39.18"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P38797"	"Protein phosphatase 2C homolog 7, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PTC7 PE=1 SV=2"	"0.000"	"30.314"	"17"	"4"	"11"	"4"	"343"	"37.8"	"6.58"	"36.48"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P39929"	"Vacuolar-sorting protein SNF7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF7 PE=1 SV=1"	"0.000"	"30.263"	"14"	"4"	"9"	"4"	"240"	"27.0"	"4.72"	"32.84"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P18544"	"Acetylornithine aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG8 PE=1 SV=1"	"0.000"	"30.244"	"14"	"4"	"9"	"4"	"423"	"46.7"	"7.55"	"26.29"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P00890"	"Citrate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CIT1 PE=1 SV=2"	"0.000"	"30.235"	"8"	"4"	"21"	"4"	"479"	"53.3"	"8.29"	"45.11"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P36100"	"Transcription initiation factor IIE subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFA1 PE=1 SV=1"	"0.000"	"30.199"	"20"	"5"	"11"	"5"	"482"	"54.7"	"4.51"	"38.54"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P38080"	"Serine/threonine-protein kinase AKL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AKL1 PE=1 SV=1"	"0.000"	"30.174"	"9"	"6"	"14"	"6"	"1108"	"123.9"	"7.69"	"21.07"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"Q06489"	"Methylthioribose-1-phosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRI1 PE=1 SV=1"	"0.000"	"30.145"	"17"	"4"	"15"	"4"	"411"	"45.0"	"5.03"	"43.95"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P53917"	"Factor arrest protein 11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAR11 PE=1 SV=1"	"0.000"	"30.143"	"10"	"6"	"10"	"6"	"953"	"109.7"	"5.63"	"22.47"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P43613"	"ER-localized J domain-containing protein 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERJ5 PE=1 SV=1"	"0.000"	"30.119"	"14"	"4"	"15"	"4"	"295"	"34.2"	"9.77"	"53.96"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12532"	"Ribosome quality control complex subunit 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RQC2 PE=1 SV=1"	"0.000"	"30.108"	"6"	"6"	"12"	"6"	"1038"	"119.0"	"5.73"	"35.53"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P39714"	"(R,R)-butanediol dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BDH1 PE=1 SV=2"	"0.000"	"30.062"	"13"	"4"	"10"	"4"	"382"	"41.6"	"6.57"	"22.55"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P40090"	"MAU2 chromatid cohesion factor homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCC4 PE=1 SV=1"	"0.000"	"30.052"	"11"	"5"	"9"	"5"	"624"	"72.1"	"7.78"	"32.19"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P53898"	"Protein NSG2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSG2 PE=1 SV=1"	"0.000"	"30.049"	"17"	"4"	"11"	"4"	"299"	"33.6"	"7.03"	"35.36"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q07527"	"tRNA (guanosine(18)-2'-O)-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRM3 PE=1 SV=1"	"0.000"	"30.033"	"6"	"6"	"13"	"6"	"1436"	"164.9"	"6.09"	"32.58"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P38717"	"Membrane-anchored lipid-binding protein SIP3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIP3 PE=1 SV=1"	"0.000"	"30.004"	"6"	"6"	"11"	"6"	"1229"	"142.7"	"8.62"	"28.63"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P32915"	"Protein transport protein SEC61 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC61 PE=1 SV=1"	"0.000"	"29.993"	"7"	"4"	"15"	"4"	"480"	"52.9"	"9.35"	"46.47"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12674"	"Probable phospholipid-transporting ATPase DNF3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DNF3 PE=1 SV=1"	"0.000"	"29.991"	"6"	"7"	"15"	"7"	"1656"	"188.2"	"6.76"	"30.46"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"Q05580"	"E3 ubiquitin-protein ligase HEL2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HEL2 PE=1 SV=1"	"0.000"	"29.989"	"9"	"6"	"10"	"6"	"639"	"72.7"	"8.97"	"18.31"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P36151"	"Uncharacterized protein YKR070W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKR070W PE=1 SV=1"	"0.000"	"29.979"	"15"	"3"	"7"	"3"	"352"	"39.4"	"8.70"	"32.79"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P32798"	"Cobalt uptake protein COT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COT1 PE=1 SV=2"	"0.000"	"29.957"	"8"	"2"	"8"	"2"	"439"	"48.1"	"6.29"	"30.23"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P09547"	"SWI/SNF chromatin-remodeling complex subunit SWI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SWI1 PE=1 SV=1"	"0.000"	"29.940"	"7"	"6"	"14"	"6"	"1314"	"147.8"	"8.76"	"39.21"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P47019"	"Ribosome biogenesis protein ALB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALB1 PE=1 SV=1"	"0.000"	"29.915"	"29"	"3"	"7"	"3"	"175"	"19.3"	"10.02"	"24.22"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P48837"	"Nucleoporin NUP57 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP57 PE=1 SV=1"	"0.000"	"29.906"	"5"	"2"	"19"	"2"	"541"	"57.5"	"9.58"	"42.09"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P11972"	"Protein SST2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SST2 PE=1 SV=2"	"0.000"	"29.812"	"9"	"3"	"10"	"3"	"698"	"79.7"	"8.57"	"45.28"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P04806"	"Hexokinase-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXK1 PE=1 SV=2"	"0.000"	"29.769"	"11"	"3"	"10"	"3"	"485"	"53.7"	"5.45"	"37.68"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P32449"	"Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO4 PE=1 SV=2"	"0.000"	"29.759"	"19"	"5"	"13"	"5"	"370"	"39.7"	"6.95"	"36.00"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P36018"	"GTP-binding protein YPT52 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPT52 PE=1 SV=1"	"0.000"	"29.702"	"26"	"4"	"15"	"4"	"234"	"26.1"	"4.82"	"61.57"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12035"	"rRNA-processing protein FCF2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FCF2 PE=1 SV=1"	"0.000"	"29.697"	"20"	"4"	"12"	"4"	"217"	"25.6"	"9.50"	"41.56"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P25357"	"Probable DNA-binding protein SNT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNT1 PE=1 SV=2"	"0.000"	"29.635"	"5"	"6"	"10"	"6"	"1226"	"138.3"	"9.14"	"25.57"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P35718"	"DNA-directed RNA polymerase III subunit RPC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPC25 PE=1 SV=1"	"0.000"	"29.610"	"10"	"2"	"18"	"2"	"212"	"24.3"	"4.78"	"38.03"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P11433"	"Cell division control protein 24 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC24 PE=1 SV=2"	"0.000"	"29.545"	"6"	"5"	"16"	"5"	"854"	"96.9"	"8.46"	"35.00"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P38803"	"Pre-rRNA-processing protein IPI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IPI1 PE=1 SV=1"	"0.000"	"29.532"	"9"	"2"	"12"	"2"	"334"	"37.8"	"9.51"	"49.46"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q06252"	"Uncharacterized protein YLR179C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR179C PE=1 SV=1"	"0.000"	"29.504"	"14"	"2"	"12"	"2"	"201"	"22.1"	"4.94"	"47.41"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P48237"	"Mitochondrial group I intron splicing factor CCM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCM1 PE=1 SV=1"	"0.000"	"29.481"	"8"	"5"	"13"	"5"	"864"	"101.4"	"8.60"	"30.85"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"Q08412"	"Ubiquitin-binding protein CUE5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CUE5 PE=1 SV=1"	"0.000"	"29.463"	"19"	"5"	"10"	"5"	"411"	"46.8"	"4.81"	"38.18"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"Q02629"	"Nucleoporin NUP100/NSP100 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP100 PE=1 SV=1"	"0.000"	"29.447"	"8"	"5"	"14"	"5"	"959"	"99.9"	"9.36"	"46.34"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"Q12247"	"rRNA-processing protein FYV7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FYV7 PE=1 SV=1"	"0.000"	"29.415"	"28"	"4"	"14"	"4"	"151"	"18.2"	"10.26"	"51.89"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P32828"	"E3 ubiquitin-protein ligase complex SLX5-SLX8 subunit SLX5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLX5 PE=1 SV=1"	"0.000"	"29.381"	"9"	"3"	"5"	"3"	"619"	"71.0"	"6.70"	"25.11"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P36144"	"Ribosome biogenesis protein UTP30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP30 PE=1 SV=1"	"0.000"	"29.363"	"15"	"4"	"13"	"4"	"274"	"31.6"	"9.58"	"44.23"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12200"	"NPC intracellular cholesterol transporter 1-related protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NCR1 PE=1 SV=1"	"0.000"	"29.355"	"7"	"5"	"16"	"5"	"1170"	"132.6"	"5.20"	"43.33"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P53301"	"Probable glycosidase CRH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CRH1 PE=1 SV=1"	"0.000"	"29.350"	"11"	"4"	"17"	"4"	"507"	"52.7"	"4.65"	"31.68"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P40098"	"Uncharacterized mitochondrial membrane protein FMP10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FMP10 PE=1 SV=1"	"0.000"	"29.346"	"11"	"3"	"14"	"3"	"244"	"27.7"	"9.76"	"32.11"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q12150"	"Protein CSF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CSF1 PE=3 SV=1"	"0.000"	"29.342"	"4"	"8"	"14"	"8"	"2958"	"338.0"	"5.95"	"23.95"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q06339"	"Transcription factor tau 91 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFC6 PE=1 SV=1"	"0.000"	"29.290"	"10"	"5"	"14"	"5"	"672"	"74.7"	"6.60"	"26.93"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P38819"	"Protein ERP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERP5 PE=1 SV=1"	"0.000"	"29.290"	"13"	"2"	"10"	"2"	"212"	"24.2"	"6.79"	"46.87"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P47160"	"Epsin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENT3 PE=1 SV=1"	"0.000"	"29.281"	"11"	"4"	"8"	"4"	"408"	"45.1"	"4.84"	"24.16"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P53927"	"Ribosome biogenesis protein 15 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP15 PE=1 SV=1"	"0.000"	"29.255"	"19"	"4"	"11"	"4"	"220"	"25.4"	"9.28"	"39.56"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P41056"	"60S ribosomal protein L33-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL33B PE=1 SV=2"	"0.000"	"29.216"	"63"	"6"	"31"	"1"	"107"	"12.2"	"11.08"	"95.34"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P39014"	"F-box protein MET30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET30 PE=1 SV=1"	"0.000"	"29.189"	"10"	"4"	"9"	"4"	"640"	"72.8"	"7.65"	"21.98"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P15454"	"Guanylate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GUK1 PE=1 SV=2"	"0.000"	"29.186"	"16"	"3"	"10"	"3"	"187"	"20.6"	"7.18"	"35.55"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q08693"	"Putative zinc metalloprotease TRE2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRE2 PE=1 SV=1"	"0.000"	"29.163"	"10"	"6"	"10"	"6"	"809"	"91.9"	"5.52"	"20.59"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P38749"	"AP-1-like transcription factor YAP3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YAP3 PE=1 SV=1"	"0.000"	"29.160"	"13"	"4"	"11"	"4"	"330"	"37.9"	"5.15"	"23.81"	"4"	"1"
"False"	"High"	"None"	"Q99303"	"Transposon Ty2-DR3 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-DR3 PE=3 SV=1"	"0.000"	"29.155"	"21"	"6"	"22"	"1"	"438"	"49.7"	"7.72"	"64.26"	"6"	"1"
"False"	"High"	"None"	"P25383"	"Transposon Ty2-C Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-C PE=3 SV=2"	"0.000"	"29.155"	"21"	"6"	"22"	"1"	"438"	"49.8"	"7.46"	"64.26"	"6"	"1"
"False"	"High"	"None"	"Q03483"	"Transposon Ty2-DR2 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-DR2 PE=1 SV=1"	"0.000"	"29.155"	"21"	"6"	"22"	"1"	"438"	"49.8"	"7.50"	"64.26"	"6"	"1"
"False"	"High"	"None"	"Q12439"	"Transposon Ty2-OR1 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-OR1 PE=3 SV=1"	"0.000"	"29.155"	"21"	"6"	"22"	"1"	"438"	"49.7"	"7.96"	"64.26"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P38691"	"Serine/threonine-protein kinase KSP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KSP1 PE=1 SV=1"	"0.000"	"29.131"	"6"	"4"	"9"	"4"	"1029"	"117.0"	"6.58"	"21.57"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P18562"	"Uracil phosphoribosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FUR1 PE=1 SV=2"	"0.000"	"29.113"	"25"	"4"	"14"	"4"	"216"	"24.6"	"5.74"	"45.32"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P31787"	"Acyl-CoA-binding protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACB1 PE=1 SV=3"	"0.000"	"29.111"	"45"	"3"	"17"	"3"	"87"	"10.1"	"4.92"	"59.19"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P15442"	"eIF-2-alpha kinase GCN2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCN2 PE=1 SV=3"	"0.000"	"29.110"	"5"	"6"	"11"	"6"	"1659"	"190.1"	"6.37"	"26.68"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P07246"	"Alcohol dehydrogenase 3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADH3 PE=1 SV=2"	"0.000"	"29.071"	"15"	"4"	"18"	"4"	"375"	"40.3"	"8.43"	"56.05"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q3E793"	"BolA-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BOL1 PE=1 SV=1"	"0.000"	"29.069"	"44"	"4"	"12"	"4"	"110"	"12.5"	"9.57"	"39.78"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P38013"	"Peroxiredoxin AHP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AHP1 PE=1 SV=4"	"0.000"	"29.051"	"40"	"3"	"9"	"3"	"176"	"19.1"	"5.16"	"35.73"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q12514"	"General negative regulator of transcription subunit 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOT5 PE=1 SV=1"	"0.000"	"29.034"	"8"	"4"	"14"	"4"	"560"	"65.8"	"5.34"	"34.34"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P05744"	"60S ribosomal protein L33-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL33A PE=1 SV=3"	"0.000"	"29.023"	"63"	"6"	"33"	"1"	"107"	"12.1"	"11.08"	"92.66"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P38810"	"SED5-binding protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SFB3 PE=1 SV=1"	"0.000"	"29.009"	"5"	"3"	"12"	"3"	"929"	"103.9"	"6.29"	"41.00"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P53848"	"Folic acid synthesis protein FOL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FOL1 PE=1 SV=2"	"0.000"	"28.985"	"6"	"4"	"10"	"4"	"824"	"93.1"	"6.44"	"40.73"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q08818"	"Meiotic sister-chromatid recombination protein 6, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSC6 PE=1 SV=1"	"0.000"	"28.967"	"7"	"4"	"12"	"4"	"692"	"79.9"	"8.15"	"22.21"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P25648"	"Mediator of RNA polymerase II transcription subunit 12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRB8 PE=1 SV=2"	"0.000"	"28.886"	"5"	"4"	"10"	"4"	"1427"	"166.8"	"6.51"	"29.63"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P32792"	"UPF0744 protein YSC83 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YSC83 PE=1 SV=1"	"0.000"	"28.762"	"6"	"2"	"14"	"2"	"385"	"44.2"	"8.94"	"34.07"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12078"	"Iron transporter SMF3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMF3 PE=1 SV=1"	"0.000"	"28.727"	"5"	"3"	"12"	"3"	"473"	"51.7"	"8.13"	"44.71"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P39705"	"Nucleoporin NUP60 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP60 PE=1 SV=1"	"0.000"	"28.708"	"9"	"4"	"11"	"4"	"539"	"59.0"	"9.33"	"22.29"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P38689"	"Ribose-phosphate pyrophosphokinase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRS3 PE=1 SV=1"	"0.000"	"28.677"	"18"	"4"	"12"	"4"	"320"	"35.1"	"8.29"	"50.25"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"O13547"	"Covalently-linked cell wall protein 14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCW14 PE=1 SV=1"	"0.000"	"28.669"	"18"	"3"	"7"	"3"	"238"	"23.3"	"5.94"	"24.88"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P38970"	"Serine/threonine-protein kinase HAL5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HAL5 PE=1 SV=2"	"0.000"	"28.667"	"11"	"6"	"13"	"6"	"855"	"95.4"	"8.40"	"14.66"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"Q07451"	"Endoplasmic reticulum transmembrane protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YET3 PE=1 SV=1"	"0.000"	"28.658"	"35"	"4"	"11"	"4"	"203"	"22.9"	"7.14"	"33.82"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P20081"	"FK506-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR1 PE=1 SV=2"	"0.000"	"28.563"	"47"	"3"	"10"	"3"	"114"	"12.2"	"6.04"	"44.85"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P21372"	"Pre-mRNA-processing ATP-dependent RNA helicase PRP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP5 PE=1 SV=1"	"0.000"	"28.550"	"6"	"4"	"8"	"4"	"849"	"96.3"	"8.07"	"27.09"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12179"	"Uncharacterized protein YPL245W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPL245W PE=1 SV=1"	"0.000"	"28.543"	"14"	"4"	"10"	"4"	"454"	"52.2"	"9.01"	"38.29"	"4"	"1"
