"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Protein Groups"
"False"	"High"	"IsMasterProtein"	"Q08045"	"Long chronological lifespan protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LCL2 PE=1 SV=1"	"0.000"	"25.555"	"27"	"3"	"17"	"3"	"131"	"14.9"	"8.12"	"38.58"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P38226"	"Uncharacterized acyltransferase CST26 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CST26 PE=1 SV=1"	"0.000"	"25.492"	"16"	"4"	"11"	"4"	"397"	"45.5"	"9.33"	"26.65"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P47044"	"LOG family protein YJL055W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YJL055W PE=1 SV=1"	"0.000"	"25.483"	"18"	"3"	"8"	"3"	"245"	"26.8"	"5.62"	"22.83"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P25376"	"General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AGP1 PE=1 SV=3"	"0.000"	"25.473"	"7"	"3"	"12"	"3"	"633"	"69.6"	"6.96"	"27.46"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P20457"	"DNA primase large subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRI2 PE=1 SV=1"	"0.000"	"25.416"	"10"	"4"	"10"	"4"	"528"	"62.2"	"8.19"	"23.25"	"4"	"1"
"False"	"High"	"None"	"P53319"	"6-phosphogluconate dehydrogenase, decarboxylating 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GND2 PE=1 SV=1"	"0.000"	"25.371"	"8"	"4"	"25"	"4"	"492"	"53.9"	"7.30"	"95.75"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P38904"	"Protein SPP41 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPP41 PE=1 SV=2"	"0.000"	"25.366"	"5"	"7"	"14"	"7"	"1435"	"161.5"	"8.91"	"26.19"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P23201"	"Protein SPA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPA2 PE=1 SV=1"	"0.000"	"25.361"	"4"	"5"	"10"	"5"	"1466"	"163.0"	"5.19"	"23.43"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P00427"	"Cytochrome c oxidase subunit 6, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX6 PE=1 SV=1"	"0.000"	"25.330"	"31"	"4"	"28"	"4"	"148"	"17.3"	"6.05"	"78.57"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P48236"	"Uncharacterized membrane protein YGR149W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGR149W PE=1 SV=1"	"0.000"	"25.314"	"8"	"4"	"19"	"4"	"432"	"51.6"	"8.51"	"54.07"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P40014"	"Kinetochore protein SPC25 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPC25 PE=1 SV=1"	"0.000"	"25.276"	"25"	"4"	"10"	"4"	"221"	"25.2"	"6.92"	"31.73"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q03835"	"Monothiol glutaredoxin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRX3 PE=1 SV=2"	"0.000"	"25.273"	"14"	"3"	"7"	"3"	"250"	"28.2"	"4.46"	"24.10"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P23833"	"Protein SCO1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCO1 PE=1 SV=1"	"0.000"	"25.239"	"17"	"4"	"8"	"4"	"295"	"33.1"	"9.06"	"30.23"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P42840"	"Uncharacterized membrane protein YNL320W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNL320W PE=1 SV=1"	"0.000"	"25.226"	"14"	"4"	"13"	"4"	"284"	"32.3"	"7.75"	"20.18"	"4"	"1"
"False"	"High"	"None"	"P53046"	"RHO1 GDP-GTP exchange protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ROM1 PE=1 SV=2"	"0.000"	"25.207"	"1"	"1"	"8"	"1"	"1155"	"131.3"	"9.06"	"30.53"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q99186"	"AP-2 complex subunit mu OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APM4 PE=1 SV=1"	"0.000"	"25.167"	"3"	"1"	"14"	"1"	"491"	"55.4"	"8.25"	"49.90"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P29468"	"Poly(A) polymerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PAP1 PE=1 SV=1"	"0.000"	"25.157"	"9"	"3"	"6"	"3"	"568"	"64.5"	"7.87"	"19.08"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P38187"	"Ubiquitin carboxyl-terminal hydrolase 13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBP13 PE=1 SV=3"	"0.000"	"25.130"	"2"	"4"	"11"	"4"	"747"	"83.8"	"6.19"	"32.96"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P38850"	"Regulator of Ty1 transposition protein 107 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTT107 PE=1 SV=1"	"0.000"	"25.117"	"4"	"4"	"7"	"4"	"1070"	"122.9"	"7.75"	"24.23"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12108"	"Restriction of telomere capping protein 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTC5 PE=1 SV=1"	"0.000"	"25.109"	"7"	"3"	"6"	"3"	"567"	"64.3"	"6.28"	"23.37"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P20436"	"DNA-directed RNA polymerases I, II, and III subunit RPABC3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPB8 PE=1 SV=1"	"0.000"	"25.085"	"24"	"3"	"25"	"3"	"146"	"16.5"	"4.70"	"67.19"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P39931"	"Protein SSP120 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSP120 PE=1 SV=1"	"0.000"	"25.041"	"14"	"3"	"12"	"3"	"234"	"27.3"	"5.11"	"13.09"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P42900"	"Sigma-like sequence protein 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLS1 PE=1 SV=1"	"0.000"	"25.040"	"9"	"3"	"8"	"3"	"643"	"73.2"	"9.22"	"28.90"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P40480"	"Protein HOS4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOS4 PE=1 SV=1"	"0.000"	"25.029"	"4"	"4"	"10"	"4"	"1083"	"123.5"	"5.66"	"19.73"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P40549"	"Alpha-1,3-mannosyltransferase MNT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MNT3 PE=1 SV=1"	"0.000"	"25.026"	"8"	"4"	"11"	"4"	"630"	"72.4"	"5.58"	"35.51"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P15873"	"Proliferating cell nuclear antigen OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POL30 PE=1 SV=1"	"0.000"	"25.025"	"16"	"3"	"7"	"3"	"258"	"28.9"	"4.59"	"29.43"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q12181"	"NADPH-dependent diflavin oxidoreductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAH18 PE=1 SV=1"	"0.000"	"25.023"	"9"	"5"	"9"	"5"	"623"	"72.3"	"8.53"	"21.39"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P38262"	"SIR4-interacting protein SIF2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIF2 PE=1 SV=2"	"0.000"	"25.013"	"11"	"3"	"8"	"3"	"535"	"59.1"	"4.96"	"31.92"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q12204"	"Probable phospholipase YOR022C, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOR022C PE=1 SV=1"	"0.000"	"24.970"	"4"	"3"	"10"	"3"	"715"	"81.7"	"7.37"	"30.26"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P35180"	"Mitochondrial import receptor subunit TOM20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM20 PE=1 SV=1"	"0.000"	"24.949"	"26"	"4"	"11"	"4"	"183"	"20.3"	"5.71"	"29.88"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q08924"	"Regulator of Ty1 transposition protein 10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTT10 PE=1 SV=1"	"0.000"	"24.944"	"6"	"4"	"7"	"4"	"1013"	"114.4"	"6.18"	"20.18"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q04005"	"Protein ATC1/LIC4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATC1 PE=1 SV=1"	"0.000"	"24.938"	"20"	"4"	"9"	"4"	"294"	"33.1"	"6.20"	"19.90"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12069"	"tRNA pseudouridine(32) synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PUS9 PE=1 SV=1"	"0.000"	"24.938"	"11"	"3"	"8"	"3"	"462"	"53.4"	"9.03"	"28.58"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P23369"	"54S ribosomal protein L25, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPL25 PE=1 SV=2"	"0.000"	"24.933"	"20"	"2"	"12"	"2"	"157"	"18.6"	"10.04"	"28.12"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53068"	"Anaphase-promoting complex subunit DOC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DOC1 PE=1 SV=2"	"0.000"	"24.923"	"11"	"2"	"8"	"2"	"250"	"28.8"	"5.72"	"22.29"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q05931"	"Heat shock protein SSQ1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSQ1 PE=1 SV=1"	"0.000"	"24.922"	"5"	"3"	"12"	"3"	"657"	"72.3"	"6.40"	"54.54"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P38623"	"Serine/threonine-protein kinase RCK2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RCK2 PE=1 SV=3"	"0.000"	"24.901"	"2"	"3"	"9"	"3"	"610"	"68.0"	"5.45"	"25.10"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"O13297"	"mRNA-capping enzyme subunit beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CET1 PE=1 SV=2"	"0.000"	"24.893"	"7"	"4"	"13"	"4"	"549"	"61.8"	"5.60"	"30.91"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q99278"	"Mediator of RNA polymerase II transcription subunit 11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MED11 PE=1 SV=2"	"0.000"	"24.879"	"13"	"2"	"18"	"2"	"115"	"13.3"	"5.58"	"78.68"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53604"	"Protein MSO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSO1 PE=1 SV=1"	"0.000"	"24.872"	"24"	"4"	"15"	"4"	"210"	"23.3"	"10.02"	"33.70"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P20435"	"DNA-directed RNA polymerases I, II, and III subunit RPABC2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPO26 PE=1 SV=1"	"0.000"	"24.864"	"13"	"2"	"24"	"2"	"155"	"17.9"	"4.63"	"57.67"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53725"	"M-phase phosphoprotein 6 homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MPP6 PE=1 SV=1"	"0.000"	"24.804"	"28"	"4"	"10"	"4"	"186"	"21.1"	"9.29"	"19.07"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P36059"	"ATP-dependent (S)-NAD(P)H-hydrate dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKL151C PE=1 SV=1"	"0.000"	"24.759"	"14"	"3"	"9"	"3"	"337"	"37.3"	"7.55"	"21.06"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P39714"	"(R,R)-butanediol dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BDH1 PE=1 SV=2"	"0.000"	"24.746"	"17"	"4"	"7"	"4"	"382"	"41.6"	"6.57"	"20.98"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P38210"	"Chromatin structure-remodeling complex protein RSC14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LDB7 PE=1 SV=2"	"0.000"	"24.738"	"37"	"4"	"13"	"4"	"180"	"19.8"	"8.91"	"30.42"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P38169"	"Kynurenine 3-monooxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNA4 PE=1 SV=1"	"0.000"	"24.694"	"8"	"3"	"6"	"3"	"460"	"52.4"	"8.40"	"23.86"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q12509"	"Actin-like protein ARP6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARP6 PE=1 SV=1"	"0.000"	"24.691"	"16"	"5"	"10"	"5"	"438"	"50.0"	"5.53"	"31.17"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P39707"	"tRNA-splicing endonuclease subunit SEN34 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEN34 PE=1 SV=1"	"0.000"	"24.691"	"17"	"3"	"6"	"3"	"275"	"31.3"	"7.62"	"25.91"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P32337"	"Importin subunit beta-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PSE1 PE=1 SV=2"	"0.000"	"24.686"	"4"	"3"	"6"	"3"	"1089"	"121.0"	"4.74"	"23.09"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q08645"	"Folylpolyglutamate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET7 PE=1 SV=1"	"0.000"	"24.665"	"8"	"4"	"8"	"4"	"548"	"62.1"	"8.82"	"29.19"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12035"	"rRNA-processing protein FCF2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FCF2 PE=1 SV=1"	"0.000"	"24.651"	"9"	"2"	"10"	"2"	"217"	"25.6"	"9.50"	"34.53"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q03390"	"Vacuolar protein-sorting-associated protein 60 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS60 PE=1 SV=2"	"0.000"	"24.649"	"15"	"3"	"9"	"3"	"229"	"25.8"	"4.58"	"43.85"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P69771"	"Vacuolar protein-sorting-associated protein 46 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DID2 PE=1 SV=1"	"0.000"	"24.641"	"12"	"3"	"11"	"3"	"204"	"23.1"	"6.87"	"40.18"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P40210"	"Protein SIP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIP5 PE=1 SV=1"	"0.000"	"24.637"	"7"	"2"	"8"	"2"	"489"	"55.8"	"7.84"	"26.85"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P50079"	"SVP1-like protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSV2 PE=1 SV=1"	"0.000"	"24.565"	"12"	"4"	"8"	"4"	"448"	"51.2"	"9.10"	"15.76"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P36163"	"Mitochondrial metalloendopeptidase OMA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OMA1 PE=1 SV=2"	"0.000"	"24.556"	"16"	"3"	"7"	"3"	"345"	"39.3"	"9.20"	"23.46"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q05788"	"Purine nucleoside phosphorylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNP1 PE=1 SV=1"	"0.000"	"24.550"	"12"	"2"	"9"	"2"	"311"	"33.7"	"7.27"	"43.66"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12321"	"Mediator of RNA polymerase II transcription subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MED1 PE=1 SV=1"	"0.000"	"24.544"	"7"	"4"	"9"	"4"	"566"	"64.2"	"4.82"	"30.20"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P07866"	"Guanine nucleotide exchange factor LTE1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LTE1 PE=1 SV=2"	"0.000"	"24.534"	"5"	"5"	"10"	"5"	"1435"	"163.1"	"6.47"	"22.07"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P39105"	"Lysophospholipase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PLB1 PE=1 SV=2"	"0.000"	"24.533"	"5"	"3"	"16"	"3"	"664"	"71.6"	"4.73"	"52.84"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q12163"	"NAP1-binding protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NBP2 PE=1 SV=1"	"0.000"	"24.531"	"14"	"2"	"6"	"2"	"236"	"26.6"	"4.17"	"29.98"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53741"	"UBP3-associated protein BRE5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BRE5 PE=1 SV=1"	"0.000"	"24.493"	"6"	"2"	"9"	"2"	"515"	"57.6"	"9.11"	"33.59"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P25333"	"Serine/threonine-protein kinase HAL4/SAT4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAT4 PE=1 SV=1"	"0.000"	"24.447"	"5"	"2"	"8"	"2"	"603"	"66.6"	"9.19"	"29.57"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P48524"	"Ubiquitin ligase-binding protein BUL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BUL1 PE=1 SV=1"	"0.000"	"24.418"	"4"	"3"	"7"	"3"	"976"	"109.1"	"8.65"	"23.35"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P18562"	"Uracil phosphoribosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FUR1 PE=1 SV=2"	"0.000"	"24.374"	"25"	"4"	"15"	"4"	"216"	"24.6"	"5.74"	"43.89"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12446"	"Proline-rich protein LAS17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LAS17 PE=1 SV=1"	"0.000"	"24.371"	"8"	"3"	"14"	"3"	"633"	"67.5"	"9.25"	"30.82"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q08561"	"Ino eighty subunit 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IES4 PE=1 SV=1"	"0.000"	"24.367"	"22"	"3"	"8"	"3"	"116"	"13.1"	"4.91"	"20.43"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P32445"	"Single-stranded DNA-binding protein RIM1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIM1 PE=1 SV=1"	"0.000"	"24.350"	"21"	"2"	"29"	"2"	"135"	"15.4"	"8.34"	"71.05"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12379"	"Anaphase-promoting complex subunit SWM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SWM1 PE=1 SV=1"	"0.000"	"24.329"	"25"	"4"	"10"	"4"	"170"	"19.3"	"5.22"	"26.15"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q05040"	"Factor arrest protein 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAR8 PE=1 SV=1"	"0.000"	"24.329"	"9"	"3"	"11"	"3"	"523"	"59.3"	"5.24"	"18.27"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P49954"	"Omega-amidase NIT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIT3 PE=1 SV=1"	"0.000"	"24.308"	"13"	"2"	"9"	"2"	"291"	"32.5"	"7.55"	"15.65"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P15703"	"Glucan 1,3-beta-glucosidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BGL2 PE=1 SV=1"	"0.000"	"24.252"	"15"	"3"	"15"	"3"	"313"	"34.1"	"4.51"	"60.44"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P38826"	"Origin recognition complex subunit 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ORC6 PE=1 SV=2"	"0.000"	"24.220"	"10"	"2"	"8"	"2"	"435"	"50.3"	"7.94"	"28.11"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P25360"	"Inorganic phosphate transporter PHO87 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHO87 PE=1 SV=2"	"0.000"	"24.203"	"3"	"2"	"6"	"2"	"923"	"102.5"	"6.32"	"25.05"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P0C5N3"	"Uncharacterized protein YGL041W-A, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGL041W-A PE=1 SV=2"	"0.000"	"24.186"	"24"	"2"	"5"	"2"	"154"	"18.1"	"9.94"	"20.38"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38217"	"Importin subunit beta-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAP104 PE=1 SV=1"	"0.000"	"24.182"	"7"	"4"	"8"	"4"	"918"	"103.6"	"4.65"	"20.18"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P53389"	"Protein HOL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOL1 PE=1 SV=1"	"0.000"	"24.179"	"5"	"2"	"6"	"2"	"586"	"65.3"	"5.76"	"21.47"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P42845"	"Protein STB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STB1 PE=1 SV=2"	"0.000"	"23.983"	"8"	"3"	"17"	"3"	"420"	"45.7"	"9.48"	"33.65"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P53043"	"Serine/threonine-protein phosphatase T OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPT1 PE=1 SV=1"	"0.000"	"23.955"	"5"	"3"	"6"	"3"	"513"	"58.0"	"7.71"	"24.08"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q12020"	"Protein SRL2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRL2 PE=1 SV=1"	"0.000"	"23.903"	"11"	"4"	"10"	"4"	"392"	"45.1"	"7.87"	"29.47"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q08961"	"Ribosomal lysine N-methyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RKM1 PE=1 SV=1"	"0.000"	"23.891"	"10"	"4"	"7"	"4"	"583"	"67.1"	"5.14"	"16.57"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P40433"	"6-phosphofructo-2-kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PFK26 PE=1 SV=1"	"0.000"	"23.841"	"6"	"4"	"9"	"4"	"827"	"93.4"	"8.66"	"31.64"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q03429"	"Mitochondrial zinc maintenance protein 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MZM1 PE=1 SV=1"	"0.000"	"23.836"	"46"	"3"	"6"	"3"	"123"	"13.9"	"9.88"	"10.92"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P40484"	"DBF2 kinase activator protein MOB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MOB1 PE=1 SV=2"	"0.000"	"23.826"	"25"	"3"	"7"	"3"	"314"	"35.9"	"6.60"	"21.68"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P40308"	"Lipase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TGL3 PE=1 SV=2"	"0.000"	"23.773"	"6"	"4"	"9"	"4"	"642"	"73.6"	"8.44"	"26.05"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P14737"	"DNA repair protein RAD9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD9 PE=1 SV=2"	"0.000"	"23.731"	"4"	"3"	"5"	"3"	"1309"	"148.3"	"5.31"	"24.60"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P38285"	"Antagonist of mitotic exit network protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AMN1 PE=1 SV=1"	"0.000"	"23.691"	"3"	"1"	"5"	"1"	"549"	"62.6"	"9.09"	"17.69"	"1"	"1"
