PROT1	PROT2	RANK_MAJOR	RANK_MINOR	TYPE	PDB_ID	BIO_UNIT	CHAIN1	MODEL1	SEQ_IDENT1	COVERAGE1	SEQ_BEGIN1	SEQ_END1	DOMAIN1	CHAIN2	MODEL2	SEQ_IDENT2	COVERAGE2	SEQ_BEGIN2	SEQ_END2	DOMAIN2	FILENAME
P32492	P53141	1	0	Model	1w7j	1	A	1	47.9	54.0	8	802	-	B	0	40.0	94.0	8	147	-	P32492-P53141-MDL-1w7j.pdb1-A-1-B-0.pdb
P32496	P32565	1	0	Structure	5mpd	1	T	0	100.0	97.1	7	272	-	N	0	96.5	97.6	4	925	-	P32496-P32565-EXP-5mpd.pdb1-T-0-N-0.pdb
P32496	P33298	1	0	Structure	4cr3	1	T	0	100.0	99.3	1	272	-	K	0	100.0	89.0	48	428	-	P32496-P33298-EXP-4cr3.pdb1-T-0-K-0.pdb
P32496	P40016	1	0	Structure	3jck	1	H	0	92.5	97.1	7	272	-	A	0	100.0	67.3	131	482	-	P32496-P40016-EXP-3jck.pdb1-H-0-A-0.pdb
P32496	P43588	1	0	Structure	3jck	1	H	0	92.5	97.1	7	272	-	G	0	90.8	92.5	24	306	-	P32496-P43588-EXP-3jck.pdb1-H-0-G-0.pdb
P32496	Q04062	1	0	Structure	3jck	1	H	0	92.5	97.1	7	272	-	F	0	100.0	98.7	6	393	-	P32496-Q04062-EXP-3jck.pdb1-H-0-F-0.pdb
P32496	Q06103	1	0	Dom_dom_model	5t0j	-	d	-	29.9	50.0	102	241	CSN8_PSD8_EIF3K	V	-	13.3	24.0	288	391	PCI	P32496-Q06103-MDD-CSN8_PSD8_EIF3K-PCI-5t0j-d-93-234-V-358-462.pdb
P32496	Q08723	1	0	Structure	3jck	1	H	0	92.5	97.1	7	272	-	E	0	90.8	90.2	3	307	-	P32496-Q08723-EXP-3jck.pdb1-H-0-E-0.pdb
P32497	P38249	1	0	Structure	4u1c	1	C	0	100.0	67.0	251	794	-	A	0	100.0	28.1	225	495	-	P32497-P38249-EXP-4u1c.pdb1-C-0-A-0.pdb
P32499	Q02821	1	0	Structure	2c1t	2	D	0	86.7	6.2	2	46	-	B	0	99.8	78.0	88	510	-	P32499-Q02821-EXP-2c1t.pdb2-D-0-B-0.pdb
P32501	P32502	1	0	Model	5b04	1	I	0	50.0	58.4	27	442	-	C	0	42.0	93.2	22	376	-	P32501-P32502-MDL-5b04.pdb1-I-0-C-0.pdb
P32504	P32504	1	0	Structure	6gys	1	L	0	98.8	53.6	27	538	-	E	0	98.8	53.6	27	538	-	P32504-P32504-EXP-6gys.pdb1-L-0-E-0.pdb
P32504	P35203	1	0	Structure	6gyu	1	E	0	100.0	53.6	27	538	-	A	0	88.9	99.6	3	478	-	P32504-P35203-EXP-6gyu.pdb1-E-0-A-0.pdb
P32505	P32505	1	0	Structure	5l2l	1	F	0	100.0	13.9	409	481	-	E	0	100.0	13.7	409	480	-	P32505-P32505-EXP-5l2l.pdb1-F-0-E-0.pdb
P32505	Q04839	1	0	Structure	3lcn	4	A	0	100.0	18.3	5	100	-	C	0	100.0	13.3	126	150	-	P32505-Q04839-EXP-3lcn.pdb4-A-0-C-0.pdb
P32523	P32523	1	0	Structure	2bay	3	F	0	100.0	11.3	1	57	-	E	0	100.0	11.1	1	56	-	P32523-P32523-EXP-2bay.pdb3-F-0-E-0.pdb
P32523	Q03654	1	0	Structure	5gmk	1	q	0	78.5	98.0	1	493	-	c	0	54.9	98.1	9	587	-	P32523-Q03654-EXP-5gmk.pdb1-q-0-c-0.pdb
P32523	Q06091	1	0	Structure	6bk8	1	v	0	83.1	28.2	1	142	-	y	0	67.5	93.1	12	174	-	P32523-Q06091-EXP-6bk8.pdb1-v-0-y-0.pdb
P32523	Q12046	1	0	Structure	5lj5	1	v	0	84.7	100.0	1	503	-	M	0	100.0	74.3	3	254	-	P32523-Q12046-EXP-5lj5.pdb1-v-0-M-0.pdb
P32524	Q07350	1	0	Structure	4dgw	1	B	0	87.9	50.0	89	228	-	C	0	98.1	39.5	149	253	-	P32524-Q07350-EXP-4dgw.pdb1-B-0-C-0.pdb
P32527	P40150	1	0	Model	5nro	1	B	0	42.4	15.2	97	162	-	A	0	46.1	98.0	10	610	-	P32527-P40150-MDL-5nro.pdb1-B-0-A-0.pdb
P32529	Q01080	1	0	Structure	4c2m	1	I	0	100.0	99.2	2	125	-	M	0	100.0	26.0	8	115	-	P32529-Q01080-EXP-4c2m.pdb1-I-0-M-0.pdb
P32558	Q04636	1	0	Model	4khb	3	E	0	53.0	11.3	532	648	-	F	0	45.1	31.5	5	178	-	P32558-Q04636-MDL-4khb.pdb3-E-0-F-0.pdb
P32562	P32944	1	0	Dom_dom_model	2wnt	-	B	-	27.6	35.7	82	337	Pkinase	A	-	15.8	31.3	445	790	Pkinase	P32562-P32944-MDD-Pkinase-Pkinase-2wnt-B-418-675-A-418-675.pdb
P32562	P47042	1	0	Dom_dom_model	3is5	-	B	-	30.8	35.5	84	337	Pkinase	A	-	16.7	36.9	175	522	Pkinase	P32562-P47042-MDD-Pkinase-Pkinase-3is5-B-135-393-A-135-393.pdb
P32563	P41807	1	0	Structure	5vox	1	b	0	77.7	97.1	14	829	-	P	0	96.7	100.0	1	478	-	P32563-P41807-EXP-5vox.pdb1-b-0-P-0.pdb
P32563	P48836	1	0	Structure	5vox	1	b	0	77.7	97.1	14	829	-	L	0	100.0	92.1	2	106	-	P32563-P48836-EXP-5vox.pdb1-b-0-L-0.pdb
P32563	Q3E7B6	1	0	Structure	6c6l	1	A	0	90.3	98.3	3	828	-	M	0	100.0	94.5	1	69	-	P32563-Q3E7B6-EXP-6c6l.pdb1-A-0-M-0.pdb
P32565	P33298	1	0	Structure	4cr2	1	N	0	94.9	88.1	4	836	-	K	0	100.0	89.0	48	428	-	P32565-P33298-EXP-4cr2.pdb1-N-0-K-0.pdb
P32565	P38764	1	0	Structure	5mpd	1	N	0	96.5	97.6	4	925	-	Z	0	93.4	97.7	1	970	-	P32565-P38764-EXP-5mpd.pdb1-N-0-Z-0.pdb
P32565	P40016	1	0	Structure	5mpd	1	N	0	96.5	97.6	4	925	-	S	0	100.0	90.8	18	492	-	P32565-P40016-EXP-5mpd.pdb1-N-0-S-0.pdb
P32565	P43588	1	0	Structure	5mpd	1	N	0	96.5	97.6	4	925	-	V	0	100.0	94.4	18	306	-	P32565-P43588-EXP-5mpd.pdb1-N-0-V-0.pdb
P32565	Q01939	1	0	Structure	4cr2	1	N	0	94.9	88.1	4	836	-	J	0	100.0	92.1	24	396	-	P32565-Q01939-EXP-4cr2.pdb1-N-0-J-0.pdb
P32566	P32566	1	0	Structure	5j1b	1	B	0	84.8	50.9	84	340	-	A	0	82.9	50.9	84	340	-	P32566-P32566-EXP-5j1b.pdb1-B-0-A-0.pdb
P32568	P32568	1	0	Dom_dom_model	6eti	-	A	-	19.2	13.6	503	710	ABC2_membrane	B	-	19.2	13.6	503	710	ABC2_membrane	P32568-P32568-MDD-ABC2_membrane-ABC2_membrane-6eti-A-375-586-B-375-586.pdb
P32568	P33302	1	0	Dom_dom_model	6eti	-	B	-	19.2	13.6	503	710	ABC2_membrane	A	-	18.1	13.6	1187	1401	ABC2_membrane	P32568-P33302-MDD-ABC2_membrane-ABC2_membrane-6eti-B-375-586-A-375-586.pdb
P32568	Q02785	1	0	Dom_dom_model	6eti	-	A	-	19.2	13.6	503	710	ABC2_membrane	B	-	17.5	13.7	492	705	ABC2_membrane	P32568-Q02785-MDD-ABC2_membrane-ABC2_membrane-6eti-A-375-586-B-375-586.pdb
P32569	P32570	1	0	Structure	4h62	1	Q	0	88.1	44.0	383	684	-	V	0	100.0	18.2	100	121	-	P32569-P32570-EXP-4h62.pdb1-Q-0-V-0.pdb
P32569	P32585	1	0	Structure	4gwp	1	B	0	97.2	73.7	182	687	-	E	0	84.3	97.7	2	301	-	P32569-P32585-EXP-4gwp.pdb1-B-0-E-0.pdb
P32569	P38304	1	0	Structure	4gwp	1	B	0	97.2	73.7	182	687	-	C	0	95.8	86.1	23	214	-	P32569-P38304-EXP-4gwp.pdb1-B-0-C-0.pdb
P32569	P38782	1	0	Structure	4gwp	1	B	0	97.2	73.7	182	687	-	G	0	88.5	65.1	1	192	-	P32569-P38782-EXP-4gwp.pdb1-B-0-G-0.pdb
P32569	Q99278	1	0	Structure	4h62	1	Q	0	88.1	44.0	383	684	-	K	0	94.7	16.5	93	111	-	P32569-Q99278-EXP-4h62.pdb1-Q-0-K-0.pdb
P32570	P32570	1	0	Structure	3r84	19	V	0	87.5	72.7	2	89	-	T	0	85.2	72.7	2	89	-	P32570-P32570-EXP-3r84.pdb19-V-0-T-0.pdb
P32570	P38304	1	0	Structure	4gwp	1	D	0	100.0	100.0	1	121	-	C	0	95.8	86.1	23	214	-	P32570-P38304-EXP-4gwp.pdb1-D-0-C-0.pdb
P32570	P38782	1	0	Structure	5oqm	1	g	0	72.6	96.7	2	118	-	a	0	70.1	65.8	10	203	-	P32570-P38782-EXP-5oqm.pdb1-g-0-a-0.pdb
P32570	Q99278	1	0	Structure	3r84	18	V	0	87.5	72.7	2	89	-	U	0	98.8	69.6	5	84	-	P32570-Q99278-EXP-3r84.pdb18-V-0-U-0.pdb
P32582	P32582	1	0	Structure	6c2z	1	A	0	100.0	68.0	4	348	-	A	1	100.0	68.0	4	348	-	P32582-P32582-EXP-6c2z.pdb1-A-0-A-1.pdb
P32585	P32585	1	0	Structure	2hzs	6	F	1	78.3	97.4	2	300	-	B	1	76.5	99.7	2	307	-	P32585-P32585-EXP-2hzs.pdb6-F-1-B-1.pdb
P32585	P34162	1	0	Structure	2hzm	1	B	0	71.9	99.7	2	307	-	A	0	98.1	99.5	2	210	-	P32585-P34162-EXP-2hzm.pdb1-B-0-A-0.pdb
P32585	P38304	1	0	Structure	2hzs	6	B	1	76.5	99.7	2	307	-	I	1	100.0	7.2	195	210	-	P32585-P38304-EXP-2hzs.pdb6-B-1-I-1.pdb
P32585	Q99278	1	0	Structure	4gwp	1	E	0	84.3	97.7	2	301	-	A	0	100.0	97.4	4	115	-	P32585-Q99278-EXP-4gwp.pdb1-E-0-A-0.pdb
P32588	P32588	1	0	Structure	3md1	3	A	0	100.0	17.7	161	240	-	A	2	100.0	17.7	161	240	-	P32588-P32588-EXP-3md1.pdb3-A-0-A-2.pdb
P32588	P32831	1	0	Model	3md1	3	A	0	100.0	17.7	161	240	-	A	1	40.5	11.8	192	270	-	P32588-P32831-MDL-3md1.pdb3-A-0-A-1.pdb
P32588	P34761	1	0	Dom_dom_model	5ifm	-	E	-	22.5	14.8	164	231	RRM_1	F	-	25.7	10.4	540	612	RRM_1	P32588-P34761-MDD-RRM_1-RRM_1-5ifm-E-76-140-F-76-140.pdb
P32588	P40561	1	0	Dom_dom_model	2ek6	-	D	-	18.3	14.6	165	231	RRM_1	C	-	26.8	26.8	67	134	RRM_1	P32588-P40561-MDD-RRM_1-RRM_1-2ek6-D-16-86-C-16-86.pdb
P32589	P32589	1	0	Structure	2qxl	1	B	0	96.2	93.8	3	652	-	A	0	94.2	94.5	3	657	-	P32589-P32589-EXP-2qxl.pdb1-B-0-A-0.pdb
P32590	P40150	1	0	Model	3d2f	1	A	0	75.0	94.2	2	654	-	B	0	71.6	61.5	9	385	-	P32590-P40150-MDL-3d2f.pdb1-A-0-B-0.pdb
P32597	Q02206	1	0	Dom_dom_model	5lvr	-	A	-	28.0	6.0	1263	1344	Bromodomain	B	-	30.5	11.7	207	279	Bromodomain	P32597-Q02206-MDD-Bromodomain-Bromodomain-5lvr-A-732-815-B-732-815.pdb
P32597	Q06488	1	0	Dom_dom_model	4a9m	-	B	-	27.2	5.8	1265	1343	Bromodomain	A	-	23.5	6.7	47	106	Bromodomain	P32597-Q06488-MDD-Bromodomain-Bromodomain-4a9m-B-83-181-A-83-181.pdb
P32597	Q07979	1	0	Dom_dom_model	5lvr	-	A	-	28.0	6.0	1263	1344	Bromodomain	B	-	12.2	12.4	44	121	Bromodomain	P32597-Q07979-MDD-Bromodomain-Bromodomain-5lvr-A-732-815-B-732-815.pdb
P32600	P32600	1	0	Structure	6emk	1	C	0	94.5	96.8	81	2474	-	A	0	94.5	96.8	81	2474	-	P32600-P32600-EXP-6emk.pdb1-C-0-A-0.pdb
P32600	P41318	1	0	Structure	6emk	1	A	0	94.5	96.8	81	2474	-	B	0	100.0	99.0	3	302	-	P32600-P41318-EXP-6emk.pdb1-A-0-B-0.pdb
P32600	Q04749	1	0	Structure	6emk	1	A	0	94.5	96.8	81	2474	-	H	0	96.9	37.6	42	201	-	P32600-Q04749-EXP-6emk.pdb1-A-0-H-0.pdb
P32600	Q08236	1	0	Structure	6emk	1	A	0	94.5	96.8	81	2474	-	I	0	100.0	12.4	647	792	-	P32600-Q08236-EXP-6emk.pdb1-A-0-I-0.pdb
P32604	Q06137	1	0	Dom_dom_model	5htk	-	A	-	55.6	39.8	227	411	His_Phos_1	B	-	27.5	41.7	78	290	6PF2K	P32604-Q06137-MDD-His_Phos_1-6PF2K-5htk-A-252-438-B-31-249.pdb
P32605	Q00539	1	0	Dom_dom_model	2ghp	-	F	-	22.1	19.5	232	290	RRM_1	E	-	23.6	13.2	165	235	RRM_1	P32605-Q00539-MDD-RRM_1-RRM_1-2ghp-F-122-189-E-212-283.pdb
P32605	Q00916	1	0	Dom_dom_model	6gd1	-	B	-	19.7	20.5	229	290	RRM_1	A	-	27.1	19.0	109	166	RRM_1	P32605-Q00916-MDD-RRM_1-RRM_1-6gd1-B-116-186-A-116-186.pdb
P32605	Q08920	1	0	Dom_dom_model	6fqr	-	B	-	18.8	19.8	231	290	RRM_1	A	-	22.2	33.2	48	117	RRM_1	P32605-Q08920-MDD-RRM_1-RRM_1-6fqr-B-83-150-A-4-69.pdb
P32607	P38165	1	0	Dom_dom_model	4atk	-	A	-	27.7	28.2	15	97	HLH	B	-	40.0	10.7	286	344	HLH	P32607-P38165-MDD-HLH-HLH-4atk-A-207-258-B-205-258.pdb
P32609	P36017	1	0	Dom_dom_model	1z0k	-	D	-	31.0	8.0	464	504	Rbsn	C	-	37.8	76.2	9	171	Ras	P32609-P36017-MDD-Rbsn-Ras-1z0k-D-458-499-C-10-171.pdb
P32609	P36018	1	0	Dom_dom_model	1z0k	-	D	-	31.0	8.0	464	504	Rbsn	C	-	33.2	68.8	5	194	Ras	P32609-P36018-MDD-Rbsn-Ras-1z0k-D-458-499-C-10-171.pdb
P32610	P32610	1	0	Structure	4rnd	1	C	0	100.0	65.2	37	203	-	A	0	100.0	69.5	27	204	-	P32610-P32610-EXP-4rnd.pdb1-C-0-A-0.pdb
P32610	P39111	1	0	Structure	4rnd	1	A	0	100.0	69.5	27	204	-	B	0	100.0	100.0	1	118	-	P32610-P39111-EXP-4rnd.pdb1-A-0-B-0.pdb
P32613	P32613	1	0	Structure	3pr6	2	A	0	94.0	98.7	3	152	-	A	1	94.0	98.7	3	152	-	P32613-P32613-EXP-3pr6.pdb2-A-0-A-1.pdb
P32628	P32628	1	0	Dom_dom_model	3m3j	-	A	-	25.0	18.1	4	75	ubiquitin	B	-	25.0	18.1	4	75	ubiquitin	P32628-P32628-MDD-ubiquitin-ubiquitin-3m3j-A-3-74-B-3-74.pdb
P32628	P38764	1	0	Structure	2nbw	1	B	0	100.0	19.6	1	78	-	A	0	100.0	13.2	482	612	-	P32628-P38764-EXP-2nbw.pdb1-B-0-A-0.pdb
P32628	P40087	1	0	Dom_dom_model	2mro	-	A	-	25.0	18.1	4	75	ubiquitin	B	-	97.2	8.2	392	426	UBA	P32628-P40087-MDD-ubiquitin-UBA-2mro-A-3-74-B-390-426.pdb
P32628	P48510	1	0	Dom_dom_model	5o6t	-	C	-	25.7	17.6	4	73	ubiquitin	D	-	30.0	18.5	5	73	ubiquitin	P32628-P48510-MDD-ubiquitin-ubiquitin-5o6t-C-3-74-D-3-73.pdb
P32628	P54860	1	0	Structure	3m62	1	B	0	100.0	18.1	3	74	-	A	0	99.4	99.4	1	955	-	P32628-P54860-EXP-3m62.pdb1-B-0-A-0.pdb
P32628	Q02890	1	0	Structure	1x3z	1	B	0	100.0	14.3	253	309	-	A	0	100.0	88.2	8	327	-	P32628-Q02890-EXP-1x3z.pdb1-B-0-A-0.pdb
P32639	P33334	1	0	Structure	5dca	1	A	0	95.0	94.8	113	2163	-	J	0	100.0	10.4	2148	2398	-	P32639-P33334-EXP-5dca.pdb1-A-0-J-0.pdb
P32639	P38282	1	0	Structure	5zwo	1	D	0	99.0	79.4	447	2163	-	9	0	68.8	32.0	124	216	-	P32639-P38282-EXP-5zwo.pdb1-D-0-9-0.pdb
P32639	Q02260	1	0	Structure	5gan	1	B	0	98.9	83.3	363	2163	-	l	0	77.1	80.8	1	118	-	P32639-Q02260-EXP-5gan.pdb1-B-0-l-0.pdb
P32639	Q03338	1	0	Structure	5gan	1	B	0	98.9	83.3	363	2163	-	G	0	100.0	67.8	150	467	-	P32639-Q03338-EXP-5gan.pdb1-B-0-G-0.pdb
P32639	Q12420	1	0	Structure	5gan	1	B	0	98.9	83.3	363	2163	-	E	0	100.0	3.6	540	560	-	P32639-Q12420-EXP-5gan.pdb1-B-0-E-0.pdb
P32642	Q03835	1	0	Model	5y4t	1	A	0	59.5	47.5	3	118	-	A	1	99.1	45.2	2	114	-	P32642-Q03835-MDL-5y4t.pdb1-A-0-A-1.pdb
P32657	P32657	1	0	Structure	2h1e	2	A	0	100.0	11.2	175	339	-	A	1	100.0	11.2	175	339	-	P32657-P32657-EXP-2h1e.pdb2-A-0-A-1.pdb
P32769	P33309	1	0	Structure	3izq	1	1	0	100.0	73.8	161	611	-	0	0	100.0	100.0	1	386	-	P32769-P33309-EXP-3izq.pdb1-1-0-0-0.pdb
P32773	P32773	1	0	Structure	1nh2	1	B	0	100.0	16.1	3	48	-	C	0	100.0	16.1	241	286	-	P32773-P32773-EXP-1nh2.pdb1-B-0-C-0.pdb
P32773	P32774	1	0	Structure	1nh2	1	C	0	100.0	16.1	241	286	-	D	0	88.9	95.9	5	121	-	P32773-P32774-EXP-1nh2.pdb1-C-0-D-0.pdb
P32776	P36100	1	0	Structure	5oqj	1	1	0	50.2	99.5	1	639	-	W	0	100.0	39.6	4	194	-	P32776-P36100-EXP-5oqj.pdb1-1-0-W-0.pdb
P32776	Q02939	1	0	Structure	6gym	1	1	0	50.2	99.5	1	639	-	2	0	56.9	98.6	3	508	-	P32776-Q02939-EXP-6gym.pdb1-1-0-2-0.pdb
P32776	Q04673	1	0	Structure	5oqj	1	1	0	50.2	99.5	1	639	-	6	0	86.9	72.7	123	457	-	P32776-Q04673-EXP-5oqj.pdb1-1-0-6-0.pdb
P32776	Q12004	1	0	Structure	5oqj	1	1	0	50.2	99.5	1	639	-	4	0	85.8	89.3	22	323	-	P32776-Q12004-EXP-5oqj.pdb1-1-0-4-0.pdb
P32786	P40992	1	0	Structure	5o7x	1	A	0	93.3	68.3	169	779	-	B	0	89.5	81.9	94	514	-	P32786-P40992-EXP-5o7x.pdb1-A-0-B-0.pdb
P32786	Q04712	1	0	Structure	5o7x	5	M	0	93.3	68.3	169	779	-	O	0	68.9	86.8	1	440	-	P32786-Q04712-EXP-5o7x.pdb5-M-0-O-0.pdb
P32790	P32790	1	0	Structure	1z9z	3	B	2	98.3	4.7	356	413	-	A	1	98.3	4.7	356	413	-	P32790-P32790-EXP-1z9z.pdb3-B-2-A-1.pdb
P32790	P32793	1	0	Model	1ssh	1	B	0	100.0	0.9	192	202	-	A	0	79.3	12.4	410	467	-	P32790-P32793-MDL-1ssh.pdb1-B-0-A-0.pdb
P32790	P38753	1	0	Model	1ssh	1	B	0	100.0	0.9	192	202	-	A	0	52.0	10.6	224	271	-	P32790-P38753-MDL-1ssh.pdb1-B-0-A-0.pdb
P32790	P39743	1	0	Model	1ssh	1	B	0	100.0	0.9	192	202	-	A	0	50.0	10.8	428	479	-	P32790-P39743-MDL-1ssh.pdb1-B-0-A-0.pdb
P32790	P40073	1	0	Dom_dom_model	1i07	-	A	-	39.1	3.6	361	406	SH3_1	B	-	29.8	11.7	308	352	SH3_1	P32790-P40073-MDD-SH3_1-SH3_1-1i07-A-10-55-B-10-55.pdb
P32790	P43603	1	0	Structure	1ssh	1	B	0	100.0	0.9	192	202	-	A	0	100.0	12.9	401	459	-	P32790-P43603-EXP-1ssh.pdb1-B-0-A-0.pdb
P32790	P47068	1	0	Dom_dom_model	1i07	-	A	-	39.1	3.6	361	406	SH3_1	B	-	12.5	3.9	13	60	SH3_1	P32790-P47068-MDD-SH3_1-SH3_1-1i07-A-10-55-B-10-55.pdb
P32790	P80667	1	0	Dom_dom_model	1i07	-	A	-	39.1	3.6	361	406	SH3_1	B	-	33.3	11.4	314	363	SH3_1	P32790-P80667-MDD-SH3_1-SH3_1-1i07-A-10-55-B-10-55.pdb
P32790	Q04439	1	0	Dom_dom_model	1i07	-	B	-	39.1	3.6	361	406	SH3_1	A	-	30.4	3.7	1093	1138	SH3_1	P32790-Q04439-MDD-SH3_1-SH3_1-1i07-B-10-55-A-10-55.pdb
P32793	P32793	1	0	Model	2d0n	1	C	0	49.1	11.5	412	465	-	A	0	48.2	11.8	411	465	-	P32793-P32793-MDL-2d0n.pdb1-C-0-A-0.pdb
P32793	P36006	1	0	Dom_dom_model	1zuy	-	B	-	40.0	9.6	416	462	SH3_1	A	-	83.3	3.7	1127	1174	SH3_1	P32793-P36006-MDD-SH3_1-SH3_1-1zuy-B-5-53-A-5-53.pdb
P32793	P39743	1	0	Model	2drm	2	C	0	43.1	10.9	416	466	-	D	0	45.8	12.2	420	478	-	P32793-P39743-MDL-2drm.pdb2-C-0-D-0.pdb
P32793	P43603	1	0	Model	2d0n	1	C	0	49.1	11.5	412	465	-	A	0	51.8	12.0	402	456	-	P32793-P43603-MDL-2d0n.pdb1-C-0-A-0.pdb
P32793	P53112	1	0	Model	1n5z	4	A	0	45.8	11.5	414	467	-	P	0	100.0	2.9	85	94	-	P32793-P53112-MDL-1n5z.pdb4-A-0-P-0.pdb
P32793	Q04439	1	0	Dom_dom_model	1zuy	-	B	-	40.0	9.6	416	462	SH3_1	A	-	97.9	3.9	1092	1139	SH3_1	P32793-Q04439-MDD-SH3_1-SH3_1-1zuy-B-5-53-A-5-53.pdb
P32794	P32794	1	0	Model	6mck	1	B	0	46.7	66.9	252	773	-	C	0	46.7	66.9	252	773	-	P32794-P32794-MDL-6mck.pdb1-B-0-C-0.pdb
P32797	P32797	1	0	Structure	4hce	1	B	0	100.0	14.1	346	475	-	A	0	100.0	14.0	346	474	-	P32797-P32797-EXP-4hce.pdb1-B-0-A-0.pdb
P32798	P32798	1	0	Dom_dom_model	5vrf	-	A	-	13.2	44.4	13	304	Cation_efflux	B	-	13.2	44.4	13	304	Cation_efflux	P32798-P32798-MDD-Cation_efflux-Cation_efflux-5vrf-A-15-208-B-15-208.pdb
P32799	Q01519	1	0	Structure	6hu9	1	k	0	100.0	87.6	13	125	-	j	0	100.0	92.8	7	83	-	P32799-Q01519-EXP-6hu9.pdb1-k-0-j-0.pdb
P32801	Q12263	1	0	Dom_dom_model	5j79	-	B	-	16.4	37.7	92	403	Pkinase	A	-	22.8	21.5	23	284	Pkinase	P32801-Q12263-MDD-Pkinase-Pkinase-5j79-B-18-289-A-18-289.pdb
P32806	Q99260	1	0	Dom_dom_model	4hlq	-	I	-	11.1	39.3	124	329	RabGAP-TBC	J	-	41.1	74.4	12	173	Ras	P32806-Q99260-MDD-RabGAP-TBC-Ras-4hlq-I-63-266-J-10-171.pdb
P32807	Q04437	1	0	Structure	5y58	1	A	0	98.4	92.5	28	584	-	B	0	95.1	93.6	2	590	-	P32807-Q04437-EXP-5y58.pdb1-A-0-B-0.pdb
P32829	P32829	1	0	Model	4fbk	1	B	0	51.2	58.7	7	412	-	A	0	51.5	58.7	7	412	-	P32829-P32829-MDL-4fbk.pdb1-B-0-A-0.pdb
P32830	P87108	1	0	Dom_dom_model	3dxr	-	B	-	31.2	48.6	24	78	zf-Tim10_DDP	A	-	18.8	66.7	19	81	zf-Tim10_DDP	P32830-P87108-MDD-zf-Tim10_DDP-zf-Tim10_DDP-3dxr-B-18-82-A-13-76.pdb
P32833	P38826	1	0	Structure	5zr1	1	B	0	97.1	62.1	236	620	-	F	0	100.0	36.8	271	430	-	P32833-P38826-EXP-5zr1.pdb1-B-0-F-0.pdb
P32833	P50874	1	0	Structure	5zr1	1	B	0	97.1	62.1	236	620	-	E	0	96.0	100.0	1	479	-	P32833-P50874-EXP-5zr1.pdb1-B-0-E-0.pdb
P32833	P54784	1	0	Structure	5zr1	1	B	0	97.1	62.1	236	620	-	A	0	88.2	61.3	355	914	-	P32833-P54784-EXP-5zr1.pdb1-B-0-A-0.pdb
P32833	P54790	1	0	Structure	5zr1	1	B	0	97.1	62.1	236	620	-	C	0	96.8	97.7	15	616	-	P32833-P54790-EXP-5zr1.pdb1-B-0-C-0.pdb
P32835	P33307	1	0	Model	1wa5	1	A	0	90.4	75.8	13	178	-	C	0	97.8	99.9	1	959	-	P32835-P33307-MDL-1wa5.pdb1-A-0-C-0.pdb
P32835	P33331	1	0	Model	1a2k	1	E	0	84.2	92.2	13	214	-	B	0	45.6	91.2	8	121	-	P32835-P33331-MDL-1a2k.pdb1-E-0-B-0.pdb
P32835	P33418	1	0	Dom_dom_model	3icq	-	B	-	97.5	71.7	14	170	Ras	T	-	23.3	13.5	102	273	Xpo1	P32835-P33418-MDD-Ras-Xpo1-3icq-B-14-172-T-101-253.pdb
P32835	P40069	1	0	Dom_dom_model	4hat	-	A	-	90.0	71.7	14	170	Ras	C	-	18.7	5.8	25	90	IBN_N	P32835-P40069-MDD-Ras-IBN_N-4hat-A-12-170-C-34-100.pdb
P32835	P40517	1	0	Model	3wyf	1	A	0	92.2	93.2	10	213	-	B	0	62.9	70.0	97	325	-	P32835-P40517-MDL-3wyf.pdb1-A-0-B-0.pdb
P32835	P41920	1	0	Structure	3m1i	1	A	0	95.7	95.0	10	217	-	B	0	100.0	65.2	71	201	-	P32835-P41920-EXP-3m1i.pdb1-A-0-B-0.pdb
P32835	Q02821	1	0	Model	1wa5	1	A	0	90.4	75.8	13	178	-	B	0	92.2	92.8	12	514	-	P32835-Q02821-MDL-1wa5.pdb1-A-0-B-0.pdb
P32835	Q02932	1	0	Dom_dom_model	4hat	-	A	-	90.0	71.7	14	170	Ras	C	-	17.6	6.9	31	101	IBN_N	P32835-Q02932-MDD-Ras-IBN_N-4hat-A-12-170-C-34-100.pdb
P32835	Q99189	1	0	Dom_dom_model	3wyg	-	A	-	97.5	71.7	14	170	Ras	C	-	16.2	14.8	100	253	Xpo1	P32835-Q99189-MDD-Ras-Xpo1-3wyg-A-14-172-C-111-256.pdb
P32836	P33307	1	0	Model	1wa5	1	A	0	90.4	75.5	14	179	-	C	0	97.8	99.9	1	959	-	P32836-P33307-MDL-1wa5.pdb1-A-0-C-0.pdb
P32836	P33331	1	0	Model	1a2k	1	E	0	83.7	91.8	14	215	-	B	0	45.6	91.2	8	121	-	P32836-P33331-MDL-1a2k.pdb1-E-0-B-0.pdb
P32836	Q02932	1	0	Dom_dom_model	4hat	-	A	-	90.0	71.4	15	171	Ras	C	-	17.6	6.9	31	101	IBN_N	P32836-Q02932-MDD-Ras-IBN_N-4hat-A-12-170-C-34-100.pdb
P32836	Q99189	1	0	Dom_dom_model	3wyg	-	A	-	97.5	71.4	15	171	Ras	C	-	16.2	14.8	100	253	Xpo1	P32836-Q99189-MDD-Ras-Xpo1-3wyg-A-14-172-C-111-256.pdb
P32838	P53043	1	0	Model	3icf	1	B	0	35.9	74.2	12	284	-	A	0	96.2	61.8	191	507	-	P32838-P53043-MDL-3icf.pdb1-B-0-A-0.pdb
